variables = x y Den P T Ma u v E H
zone i=129 and j=129
0.00473635 0.00499063 0.774841 53428.5 240.113 0.998834 296.847 89.8042 220473 289400
0.00600035 0.0053498 0.746119 50686.2 236.583 1.04255 311.096 80.612 221465 289379
0.00730631 0.00566369 0.722956 48501.4 233.657 1.07833 322.386 72.177 222284 289358
0.00865464 0.00594139 0.704181 46751.7 231.246 1.10762 331.396 64.4673 222963 289345
0.0100456 0.00618882 0.688656 45316.2 229.208 1.13226 338.764 57.4822 223539 289335
0.0114794 0.00640988 0.675614 44122.6 227.485 1.15298 344.824 51.0803 224022 289324
0.0129561 0.00660698 0.664637 43122.4 226.004 1.17072 349.886 45.2795 224435 289312
0.0144765 0.00678202 0.652757 42048.7 224.383 1.19028 355.214 39.4894 224908 289319
0.0160384 0.006933 0.641055 40997.9 222.776 1.20937 360.262 33.7655 225347 289297
0.017639 0.00706435 0.632099 40200.9 221.544 1.22413 364.112 28.8404 225701 289297
0.0192789 0.00717698 0.624819 39553.2 220.517 1.23633 367.226 24.4116 225983 289285
0.0209575 0.00727166 0.618539 39000.6 219.644 1.24676 369.85 20.361 226233 289284
0.0226745 0.00734867 0.610801 38316.5 218.521 1.26023 373.101 16.087 226559 289288
0.0244269 0.0074051 0.603002 37637.7 217.431 1.27314 376.154 11.7769 226857 289273
0.0262122 0.00744502 0.596684 37084.3 216.501 1.28429 378.736 7.9835 227128 289276
0.0280295 0.00746705 0.588455 36371.9 215.31 1.29861 381.967 3.6348 227478 289285
0.0298721 0.00747168 0.585594 36124.3 214.895 1.30321 382.982 0.916968 227558 289246
0.0317435 0.00747047 0.584384 36021.3 214.725 1.30559 383.523 -1.03897 227645 289284
0.0336437 0.0074491 0.578683 35528.4 213.872 1.31559 385.666 -4.52335 227867 289261
0.0355644 0.00741329 0.573846 35117.6 213.183 1.32394 387.443 -7.57932 228077 289273
0.0375048 0.007364 0.569985 34781.7 212.574 1.33097 388.883 -10.247 228223 289244
0.0394628 0.00730106 0.566215 34466.6 212.051 1.3375 390.228 -13.0204 228404 289275
0.0414345 0.00722444 0.562466 34140.1 211.443 1.34448 391.611 -15.5813 228544 289240
0.0434167 0.00713688 0.559577 33903.4 211.062 1.34934 392.581 -17.803 228688 289275
0.0454074 0.00703889 0.557994 33759.6 210.763 1.35253 393.138 -19.7542 228728 289230
0.0474041 0.00693088 0.555334 33545.2 210.428 1.35706 394.038 -21.7816 228884 289290
0.0494027 0.00681175 0.552643 33305.4 209.941 1.36232 394.984 -23.9132 228957 289222
0.0513996 0.00668457 0.550627 33149.4 209.724 1.36554 395.606 -25.7023 229091 289294
0.0533926 0.00654985 0.549811 33064.5 209.497 1.36753 395.868 -27.1986 229072 289210
0.0553793 0.00640823 0.548152 32942.9 209.359 1.37006 396.366 -28.7505 229213 289312
0.0573558 0.00625877 0.546336 32769.6 208.95 1.37404 397.002 -30.4397 229222 289203
0.0593186 0.00610392 0.545033 32681.7 208.889 1.3757 397.317 -31.8683 229347 289311
0.0612656 0.00594433 0.544132 32593.4 208.669 1.37784 397.625 -33.1144 229353 289254
0.0631944 0.00578064 0.544098 32634.1 208.944 1.37603 397.255 -34.3461 229444 289424
0.0651019 0.00561232 0.537319 31964.8 207.208 1.39601 401.182 -35.8909 229830 289311
0.066985 0.00544104 0.616626 38722.4 217.004 1.24881 365.616 -33.208 223926 286219
0.0688418 0.0052675 0.787354 55218.9 242.882 0.923727 285.957 -26.8051 216342 286064
0.0706705 0.00509219 0.888353 65704.6 257.627 0.761845 243.96 -23.8929 214933 288887
0.0724685 0.00491491 0.89533 66430.6 258.464 0.750856 240.78 -24.2163 214769 288964
0.0742335 0.00473673 0.893756 66263.1 258.269 0.754232 241.722 -24.822 214872 289011
0.075964 0.00455833 0.89557 66450.8 258.479 0.750706 240.647 -25.132 214773 288972
0.0776588 0.0043801 0.89663 66558.1 258.589 0.750111 240.463 -25.5448 214818 289048
0.0793162 0.00420209 0.898419 66743.8 258.796 0.745874 239.148 -25.8937 214665 288955
0.0809347 0.00402473 0.900951 67004.8 259.075 0.743295 238.406 -26.2318 214694 289064
0.0825132 0.00384876 0.903118 67229.8 259.324 0.738242 236.856 -26.4477 214516 288958
0.084051 0.00367443 0.906213 67551.1 259.669 0.734688 235.831 -26.7233 214525 289065
0.0855476 0.00350201 0.908683 67807.1 259.948 0.729186 234.148 -26.9037 214342 288963
0.087002 0.00333142 0.912458 68202.2 260.375 0.724253 232.709 -27.1521 214313 289056
0.0884138 0.00316337 0.915441 68511.3 260.708 0.718114 230.852 -27.2112 214132 288971
0.0897828 0.00299801 0.91974 68964.5 261.198 0.711946 229.045 -27.3428 214063 289043
