0.0224599 -0.0355313 1.11598 88954.4 277.669 0.435289 136.919 -48.5466 209852
0.0173992 -0.0329612 1.12986 90510.5 279.057 0.404608 126.668 -47.5025 209459
0.0127713 -0.0302542 1.14452 92165.5 280.52 0.369935 115.584 -44.591 209046
0.00852804 -0.0274461 1.15866 93769.8 281.923 0.333465 104.502 -39.6551 208640
0.00467255 -0.0245763 1.17168 95258.9 283.217 0.296295 93.7107 -32.8007 208274
0.001253 -0.0215838 1.18307 96566.7 284.341 0.259371 83.5201 -23.6126 207945
-0.00173837 -0.0184481 1.19198 97598.6 285.23 0.22537 74.4312 -11.9532 207691
-0.00428805 -0.0151643 1.19736 98214.9 285.742 0.201521 67.482 2.10033 207527
-0.00637009 -0.0117431 1.19833 98332.5 285.853 0.194711 62.6407 17.9513 207490
-0.00791865 -0.00818159 1.19436 97867.1 285.446 0.211949 60.9205 35.2328 207591
-0.00893476 -0.00445206 1.18507 96773.6 284.47 0.253043 63.349 54.0208 207926
-0.00953797 -0.000771102 1.16964 94990.6 282.908 0.304519 69.081 72.3742 208363
-0.00908318 0.00291262 1.15051 92784.5 280.933 0.35849 77.291 89.3855 208908
-0.00820222 0.00669718 1.12505 89898.2 278.328 0.420211 89.2795 106.126 209684
-0.00689107 0.0103519 1.09407 86416.9 275.11 0.486399 105.067 121.059 210586
-0.00503683 0.0138487 1.05987 82646.9 271.556 0.552173 123.312 132.956 211618
-0.00269525 0.0172174 1.02228 78573.5 267.631 0.618362 143.924 141.772 212733
8.98647e-05 0.0204401 0.983483 74447 263.532 0.682686 165.926 146.885 213908
0.00330627 0.0235107 0.94437 70361.1 259.354 0.744285 188.522 148.307 215087
0.00695348 0.0264155 0.908599 66689.5 255.49 0.798552 210.101 145.474 216158
0.0110594 0.029177 0.879586 63758.9 252.358 0.840858 228.514 139.182 216996
0.0155794 0.0318671 0.85634 61426.3 249.757 0.875222 243.695 131.964 217704
0.0204986 0.0344824 0.834864 59288.7 247.288 0.907071 257.246 124.579 218363
0.0258323 0.0370169 0.816134 57440.6 245.094 0.935057 269.114 116.775 218960
0.031591 0.0394668 0.799899 55850.5 243.156 0.959508 279.533 108.48 219488
0.037795 0.0418112 0.789412 54831.5 241.91 0.974891 287.26 99.1459 219806
0.0444644 0.044052 0.789654 54856.2 241.963 0.973867 290.231 89.1953 219757
0.0516146 0.0461986 0.799306 55797.5 243.156 0.958511 288.758 79.8538 219392
0.059262 0.0482784 0.810767 56923.7 244.571 0.940438 285.724 72.6788 218982
0.0673844 0.0503532 0.813521 57195.2 244.91 0.936382 285.788 67.9717 218910
0.0759481 0.0523972 0.80827 56677.6 244.267 0.944551 289.114 63.1107 219090
0.0849787 0.0543256 0.80791 56643.4 244.23 0.94467 290.363 57.1974 219067
0.0944951 0.056169 0.812776 57122.1 244.822 0.937194 289.366 51.77 218907
0.104487 0.0579309 0.816237 57462.5 245.238 0.931911 288.8 46.7002 218792
0.114959 0.0595823 0.82057 57889.8 245.757 0.925102 287.725 41.6315 218631
0.125925 0.0611254 0.826983 58524.3 246.524 0.91519 285.682 36.9133 218410
0.137386 0.0625651 0.833478 59168.6 247.297 0.905205 283.487 32.6592 218192
0.149337 0.0639008 0.839443 59762 248.003 0.896029 281.412 28.7082 217991
0.161775 0.0651232 0.845553 60371.4 248.721 0.886617 279.194 24.9438 217784
0.174702 0.0662265 0.85226 61042.5 249.507 0.876272 276.645 21.4332 217558
0.188119 0.0672142 0.859098 61729.2 250.306 0.865731 273.962 18.3517 217331
0.202016 0.0681034 0.864914 62314.6 250.982 0.856859 271.679 15.6452 217147
0.216367 0.0688851 0.869866 62814 251.553 0.849239 269.705 12.9468 216984
0.231167 0.0695393 0.87514 63347.5 252.16 0.841082 267.543 10.4027 216809
0.246402 0.0700872 0.879839 63823.5 252.699 0.833994 265.651 8.03005 216669
0.262043 0.0704994 0.884431 64289.4 253.222 0.826879 263.721 5.37808 216516
0.278097 0.0707405 0.89094 64952.5 253.964 0.816732 260.905 2.9276 216300
0.29457 0.07086 0.897507 65623.5 254.711 0.806666 258.084 1.08923 216099
0.31142 0.0708773 0.902532 66137.8 255.278 0.798924 255.892 -0.632277 215942
0.328617 0.070769 0.907405 66637.7 255.826 0.791336 253.723 -2.38584 215786
0.346143 0.0705371 0.912435 67154.8 256.39 0.783563 251.488 -3.9704 215631
0.363969 0.0701932 0.916974 67622.4 256.897 0.776545 249.453 -5.47496 215492
0.38206 0.0697255 0.921405 68079.6 257.391 0.769651 247.435 -7.04242 215355
0.400396 0.0691216 0.926322 68588.3 257.937 0.761939 245.166 -8.5389 215200
0.418958 0.0683945 0.931417 69116.5 258.502 0.753991 242.824 -9.81213 215045
0.437715 0.0675613 0.9362 69613.4 259.03 0.746472 240.596 -10.9357 214897
0.456629 0.0666257 0.940722 70084 259.528 0.739379 238.485 -11.9598 214761
0.475666 0.0655983 0.94493 70522.9 259.99 0.732712 236.492 -12.8921 214630
0.494777 0.0644884 0.948576 70903.5 260.389 0.727081 234.793 -13.8715 214529
0.513911 0.0632695 0.952608 71325 260.828 0.720579 232.796 -15.2295 214398
0.53309 0.0618815 0.958489 71942.3 261.47 0.711053 229.93 -16.1146 214210
0.552306 0.0604712 0.963536 72472.9 262.02 0.703176 227.599 -16.2939 214073
0.571458 0.0590437 0.966631 72798.4 262.354 0.69817 226.084 -16.7238 213976
0.590493 0.0575605 0.969926 73145.6 262.71 0.692889 224.468 -17.3755 213878
0.609388 0.0560097 0.973577 73531 263.104 0.686984 222.658 -18.0319 213768
0.628124 0.0544013 0.977454 73940.9 263.521 0.680699 220.742 -18.5454 213652
